replay_buffer/Size,replay_buffer/MeanObs,replay_buffer/StdObs,replay_buffer/MeanGoal,replay_buffer/StdGoal,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/QF1 Grad Norm,trainer/QF2 Grad Norm,trainer/Policy Grad Norm,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/SuccessRate,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/SuccessRate,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/batch sampling (s),time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
432000,0.046190932,0.59888184,0.0018635544,0.81479836,1.5294167,1.8709517,5.286657,21.62013,39.21469,2.710109,-0.5988393,29.799084,19.84731,-78.77961,-0.83837223,29.934046,19.57227,-84.33202,-0.68201256,29.909729,19.693363,-80.88192,5.385478,2.4645588,15.56267,-1.4458581,-0.02093,0.74317014,3.0672107,-2.8325708,-1.908885,0.5791428,-0.05396557,-2.99854,0.03088313527405262,-2.136976480484009,432000,9392,34.48275862068966,33.11695126903334,80,4,[0.62069],-0.6411263360649346,2.7833879416337712,19.54610171318054,-5.1523778438568115,-22.107804691894323,40.02992128801769,14.133536255359648,-160.59020362198353,-0.02256457,0.3621301,0.9992789,-0.9998476,29,-22.107804691894323,414793,8997,66.13333333333334,27.74855351585416,80,8,[0.2],-0.6786003978014172,1.425256208008406,19.418154203891753,-4.987982988357544,-44.87810630793375,39.22667112335061,10.272076261043548,-138.147776401043,-0.018127745,0.23947226,0.9376302,-0.9944455,15,-44.87810630793375,5.162945305928588,0.012205120176076889,6.572456243447959,7.036268945783377,0.35968570969998837,0.055924493819475174,28.811670299619436,48.0111561184749,20778.394936415367,430
433000,0.046237014,0.5988578,0.0018083534,0.8146073,1.2473586,1.5060745,5.6504135,30.995789,25.436838,4.3326936,-0.515646,30.191555,19.75134,-99.02098,-0.40586472,30.240463,19.565353,-99.2714,-0.3862753,30.234106,19.666782,-94.95064,5.9633436,2.551174,13.015251,-3.3406696,-0.015899453,0.7299519,2.9876966,-2.919889,-2.004619,0.60566235,-0.036244214,-3.2832127,0.030534829944372177,-0.12788498401641846,433000,9411,52.63157894736842,32.64838277016069,80,9,[0.36842],-0.6441011078819631,1.7989774026073062,19.508719259500502,-5.141653060913086,-33.90005830957704,31.217062286383843,6.509087538719177,-91.75373269617555,0.0044945315,0.28800005,0.99629056,-0.99448633,19,-33.90005830957704,415783,9018,47.142857142857146,34.543672446954005,80,6,[0.47619],-0.37918504558955174,2.0306209718767434,19.633662754297255,-2.132043218612671,-17.875866434936057,22.727247584426014,10.331369125843047,-51.52511499822149,-0.020104773,0.26073524,0.990857,-0.99650174,21,-17.875866434936057,5.181552934460342,0.010404087603092194,6.696428376249969,6.775148469954729,0.3584791738539934,0.0479540815576911,28.672137217596173,47.74210434127599,20826.143771701492,431
434000,0.046264704,0.5988366,0.0015265602,0.8143119,1.6073358,1.2917323,3.769106,34.48651,34.73709,3.669279,0.8688288,29.6558,19.898775,-84.35572,0.9930506,29.896873,19.995802,-87.97859,0.83661366,29.823618,19.680216,-84.489525,5.718788,2.4889693,10.424423,-6.0212345,-0.02599845,0.69273555,2.8783839,-2.876294,-2.0347607,0.62142694,0.006252587,-3.2054389,0.030636059120297432,-0.980195939540863,434000,9435,41.666666666666664,33.83743817463465,80,8,[0.54167],-0.9760006661161781,2.778169022037335,19.487949484586714,-6.407762289047241,-40.66669442150744,96.94452682899964,8.728252959251403,-478.01093554496765,-0.019364523,0.37374932,0.99845684,-0.99994075,24,-40.66669442150744,416710,9046,33.107142857142854,32.290356019045916,80,9,[0.67857],-1.2845262597269806,3.5756673890781268,19.605892384052275,-6.2661943435668945,-42.52699438453254,119.19923105653359,8.261995828151703,-488.629757642746,-0.041553684,0.42772874,0.9987591,-0.99932164,28,-42.52699438453254,4.885608298704028,0.011873049661517143,6.767114747315645,6.834321415051818,0.36582708172500134,0.04335568845272064,27.82131906133145,46.72941934224218,20872.87959770579,432
435000,0.04631033,0.5988295,0.001762775,0.81440234,1.5631205,1.6650859,4.0504904,33.2756,33.74201,3.6453536,1.3124433,28.671768,20.036865,-92.61944,1.1997595,28.584026,19.66146,-91.140915,1.283009,28.718761,19.694935,-91.0864,6.194572,2.6940353,22.811966,-1.3554814,-0.071718924,0.78142357,2.6932561,-4.1300416,-1.9701341,0.6154114,-0.037767768,-3.4377859,0.030586693435907364,0.6784840822219849,435000,9461,38.46153846153846,33.44137323416881,80,3,[0.57692],-0.61204496512264,2.4907877285924305,19.501102620363234,-4.915657103061676,-23.540190966255405,33.542131155910525,15.869017851352691,-79.67763404846187,-0.029917872,0.3615738,0.99874824,-0.99935997,26,-23.540190966255405,417700,9067,47.142857142857146,34.47882126242512,80,9,[0.47619],-0.4222564222945859,2.0507833082176643,19.452693277597426,-5.2038654088974,-19.90637419388766,25.196615589786646,8.877077376842498,-73.26241606324905,-0.03674715,0.27294716,0.99021786,-0.99713683,21,-19.90637419388766,5.160107602365315,0.01212223432958126,6.616816765628755,6.988844522275031,0.3558029253035784,0.05218778271228075,28.58278065174818,47.76866248436272,20920.655832560733,433
436000,0.046355646,0.5987918,0.0014340183,0.814393,0.9470104,1.0495906,5.4231863,21.622223,21.177027,2.6944227,-0.36131382,31.015362,19.90111,-90.56497,-0.29692984,30.85945,19.36999,-89.58068,-0.27094793,30.846216,19.722239,-90.973114,5.8569,2.5218346,15.283582,-2.3430142,0.0640162,0.7665637,4.638325,-3.1858487,-1.9379187,0.6107359,-0.17882866,-3.3017528,0.031447384506464005,-0.4950224757194519,436000,9479,55.55555555555556,32.851893607222195,80,5,[0.33333],-0.8603762279585003,1.7976255738903095,19.290748500823973,-5.075850605964661,-47.79867933102783,46.7335977261461,12.412639260292051,-146.62122732102858,0.0002415371,0.3089918,0.9989209,-0.9996459,18,-47.79867933102783,418677,9086,51.421052631578945,33.53916138278338,80,10,[0.42105],-0.4196026284407781,1.84601762941815,19.57321217060089,-4.689563095569611,-21.576408841402166,21.975883165425515,9.205664873123169,-56.574825659394335,-0.0089819785,0.26187944,0.992783,-0.9939803,19,-21.576408841402166,5.163938105106354,0.010636966675519943,6.603305355645716,6.7404492842033505,0.3530388716608286,0.05245210789144039,28.52319999691099,47.4470206880942,20968.11065425258,434
437000,0.046402514,0.5987643,0.001588542,0.8143679,1.3112926,1.7996836,5.063918,25.158094,33.404514,3.3468735,-0.038402557,30.765347,19.883755,-91.01987,0.0036640167,30.751242,19.445965,-89.91531,-0.09345484,30.924543,19.711596,-91.90668,5.9433136,2.552774,22.58408,-4.62261,0.014014247,0.74059707,3.1144178,-4.7115493,-1.9961376,0.63063383,0.18709171,-3.127283,0.031388889998197556,-0.19620895385742188,437000,9504,40.0,35.55502777386062,80,3,[0.52],-0.7375220739096403,2.4718893639465844,19.44346626996994,-5.521982312202454,-29.500882956385613,44.87137527305705,14.229199171066282,-128.2096143066881,0.0004824575,0.32714963,0.99704593,-0.9943613,25,-29.500882956385613,419636,9118,29.96875,31.38817888055151,80,5,[0.71875],-0.28876870316186204,3.1330130975171,19.523131275177,-4.655739426612854,-8.654037072882076,23.55795548808097,13.998427629470823,-68.0248682647944,0.004536757,0.3321393,0.998971,-0.9907031,32,-8.654037072882076,5.21281580068171,0.011720624752342701,6.919298458844423,6.905888894572854,0.38226927630603313,0.05276264250278473,28.757602063007653,48.2423577606678,21016.361973424442,435
438000,0.046314064,0.5987379,0.0013213312,0.8142334,2.1225247,1.5404608,5.8832545,35.784615,37.77858,3.0130796,-0.55297136,30.839989,19.897818,-89.65901,-0.69363403,30.863903,19.244812,-92.71712,-0.5388875,30.781174,19.732885,-91.01162,6.256852,2.5645866,17.273548,-2.2104974,-0.0017100405,0.772585,4.0816956,-3.2910962,-1.9729823,0.6400837,0.009432912,-3.3111372,0.030908755958080292,0.8930129408836365,438000,9525,47.61904761904762,34.246273610946744,80,7,[0.42857],-0.5893939616575835,1.9402024547694223,19.673108705878256,-4.884355962276459,-28.066379126551652,30.894820467520113,9.978269624710082,-63.2220604866744,-0.0047437586,0.30686355,0.99993217,-0.99779093,21,-28.066379126551652,420618,9138,49.1,34.20219291215112,80,7,[0.45],-0.44168809837796347,1.9485371443731838,19.671552130579947,-5.379928112030029,-21.686885630358056,24.219559877045626,10.54708647429943,-57.56450224816809,-0.016772348,0.2754726,0.99708605,-0.99462247,20,-21.686885630358056,5.220528416335583,0.010947905480861664,6.687678323127329,6.8397548431530595,0.3641275651752949,0.04979076236486435,28.80146212875843,47.97428994439542,21064.343844779767,436
439000,0.046384208,0.5987053,0.0015464308,0.81424457,1.1149371,1.4109592,4.7095504,24.801287,25.69618,3.9252572,0.05251503,30.440948,19.56177,-95.77728,0.014770031,30.40986,19.600746,-96.65155,0.011671066,30.465254,19.669329,-91.909386,5.6035275,2.8269918,12.827895,-5.369621,-0.030145517,0.7895526,2.9617515,-3.543658,-1.8870796,0.62620986,0.37690747,-3.0462105,0.031297288835048676,-1.373420000076294,439000,9547,45.45454545454545,34.61440487417614,80,7,[0.45455],-0.9817596210196614,2.325179874114352,19.30950685739517,-5.766311287879944,-44.62543731907552,60.45135785358662,10.311606037616729,-225.55558345615847,-0.033900335,0.35710385,0.9999227,-0.99978846,22,-44.62543731907552,421559,9154,58.8125,31.462713547149743,80,9,[0.3125],-0.6363337798212336,1.659216444069602,19.566832536458968,-4.4987049996852875,-37.42438042573635,36.19197149505309,5.624071395397186,-140.5785702481865,-0.01014035,0.26803586,0.9928042,-0.9920329,16,-37.42438042573635,5.241098397411406,0.011095711030066013,6.590528013184667,6.853901614435017,0.39731653686612844,0.053606207482516766,28.774633216671646,47.92217969708145,21112.27413908299,437
440000,0.04639267,0.59866184,0.00143437,0.81402993,1.402384,1.6609453,6.619167,30.071444,35.886135,3.7303095,-1.3950195,31.390917,19.82196,-84.18294,-1.388895,31.42417,19.43701,-86.639915,-1.3098254,31.321869,19.790886,-86.609985,6.347394,2.364618,12.845347,-2.5997765,-0.016339857,0.76092553,2.664169,-4.5220213,-1.9886909,0.59239244,-0.17545158,-3.1612153,0.031784676015377045,1.1980900764465332,440000,9567,50.0,34.81666267751692,80,1,[0.4],-1.2235744369566444,2.360948298665296,19.568047875165938,-6.093255996704102,-61.178721847832186,84.52238812379497,10.063005709648131,-295.0601507693529,-0.012784328,0.31081396,0.9978276,-0.9999921,20,-61.178721847832186,422488,9169,61.93333333333333,29.97435941304204,80,10,[0.26667],-1.2746069878804926,2.080830181732235,19.38362535238266,-4.936314702033997,-78.94065944939854,105.5630277872135,4.21707330942154,-334.57113555669787,-0.01281885,0.25118017,0.99230397,-0.9989366,15,-78.94065944939854,5.103956334292889,0.01059277355670929,6.542650621384382,6.720012461766601,0.3746157316491008,0.052112250588834286,28.611174689605832,47.41511486284435,21159.694610435516,438
441000,0.046388984,0.59861726,0.0012168786,0.8138791,2.1660113,1.9381175,5.596251,45.78903,39.061203,3.2467062,-0.8212848,31.200209,19.66058,-93.16362,-0.8137846,31.241447,19.67157,-94.77303,-0.6504159,31.197899,19.698618,-92.782265,5.597925,2.4696941,10.337582,-2.805624,0.0026522006,0.76689124,2.7973151,-2.7943556,-1.8866491,0.58545864,0.2287637,-3.2750049,0.032207246869802475,-1.3813236951828003,441000,9587,50.0,33.65857988685797,80,7,[0.4],-0.6970500183105467,1.8701209351424855,19.546540969610213,-5.292148232460022,-34.85250091552737,33.766243125132746,10.587720024585723,-80.88414705395695,0.010456677,0.33661854,0.9991213,-0.9982191,20,-34.85250091552737,423409,9184,61.4,30.877823757512445,80,7,[0.26667],-0.5524022705569845,1.3623139319508413,19.450430327653883,-4.657257318496704,-33.91749941219893,24.50571406584746,7.9024723052978505,-65.20069579780109,-0.01747489,0.27247322,0.99704224,-0.9993964,15,-33.91749941219893,5.271570808254182,0.010710605420172215,6.630271871574223,6.826164656318724,0.3677395721897483,0.05605036113411188,29.016298250295222,48.178806125186384,21207.88019861374,439
442000,0.046385575,0.5985842,0.0008697366,0.8138932,2.3479538,1.9905467,5.890112,37.376446,29.163788,2.903034,-1.2501335,30.673859,20.030483,-90.55546,-1.09695,30.228983,19.41763,-89.309456,-1.142262,30.40282,19.710306,-94.6919,6.0554304,2.5012312,21.36416,-3.2657757,0.05010621,0.8289812,3.4708126,-4.764623,-1.8976206,0.5969162,0.040539503,-3.103253,0.03226112946867943,0.19034987688064575,442000,9608,47.61904761904762,34.49979460322045,80,4,[0.42857],-1.057392389437556,2.3665258042457937,19.45960950255394,-5.875250339508057,-50.35201854464555,92.23328253857082,14.02192357778549,-433.9454795837402,-0.009531128,0.37071085,0.99929214,-0.997373,21,-50.35201854464555,424408,9200,62.4375,30.430183925668278,80,7,[0.25],-0.7649209601784104,1.6218285966557335,19.46564801931381,-5.303654909133911,-47.75975245113955,58.00756820027053,8.11424582004547,-242.76026284396647,-0.012572114,0.266463,0.9999367,-0.9997355,16,-47.75975245113955,5.291864579543471,0.0111927455291152,6.5793736800551414,6.854833712801337,0.36151876859366894,0.04725268669426441,29.087264413945377,48.233300587162375,21256.120818729512,440
443000,0.046329558,0.5985726,0.0005186673,0.8136824,2.0884564,3.500578,7.489599,42.65685,61.404594,3.3221323,-2.402925,31.965538,20.144531,-93.51651,-2.2589493,31.768618,19.513136,-92.332535,-2.272781,31.874151,19.782848,-97.87482,6.1213183,2.4446788,19.638126,-3.68545,0.0352686,0.7919404,3.9630008,-4.093821,-1.957437,0.6340859,0.23119152,-3.2243354,0.032481372356414795,0.4157714247703552,443000,9638,33.333333333333336,33.09212729470393,80,2,[0.63333],-0.453912667647004,2.7751791158410066,19.497325712442397,-4.974993407726288,-15.130422254900168,27.96119490244634,11.17341443300247,-66.49033832848079,0.013899689,0.34301788,0.99993414,-0.99869376,30,-15.130422254900168,425374,9227,35.77777777777778,34.00254166244301,80,5,[0.62963],-0.271461729903553,2.648719853937037,19.52493249773979,-2.045428252220154,-9.71229744766048,20.624554073367364,12.323976337909697,-49.219921447336766,-0.021960074,0.29628047,0.99597824,-0.9946523,27,-9.71229744766048,5.293678887188435,0.012782854028046131,6.757208504714072,7.04741604719311,0.36812763195484877,0.05261276662349701,28.991478752344847,48.523305444046855,21304.64978780225,441
444000,0.046299815,0.59856343,0.00042086915,0.8135609,4.010608,1.7591592,4.5356984,128.40604,33.730816,3.762151,0.4415021,29.966566,19.854324,-92.617096,0.23319817,30.58578,19.762367,-99.21738,0.30433893,30.389591,19.792559,-92.189026,5.8767653,2.3600993,16.367233,-3.2321315,-0.011237037,0.7962575,3.8274357,-3.8528411,-1.9267191,0.62360007,-0.022430182,-3.3181295,0.0318588986992836,-0.4247279465198517,444000,9657,52.63157894736842,32.7899383256764,80,4,[0.36842],-0.619357910850644,1.7082299578674478,19.573405677080153,-4.591871201992035,-32.597784781612894,28.71350255154941,14.07370934486389,-76.55154049396513,-0.0054001706,0.3116676,0.99901354,-0.9993609,19,-32.597784781612894,426302,9249,42.18181818181818,34.58669786813259,80,7,[0.54545],-0.4425498686863333,2.3041628972555674,19.68550113737583,-5.169142007827759,-18.667558097314465,27.273460877259975,9.013743269443511,-73.79614009857183,0.014882337,0.31613645,0.9998943,-0.9989726,22,-18.667558097314465,5.356198105029762,0.010899722576141357,6.792574627324939,6.849652264267206,0.3618884002789855,0.04963517468422651,29.45966002345085,48.88050831761211,21353.537556232885,442
445000,0.046334986,0.59855044,0.0006934629,0.8137809,1.7763487,2.6254334,5.378132,43.25539,45.579906,4.6137905,-0.501472,30.320868,20.001873,-103.21027,-0.8108368,30.089855,19.255814,-99.33194,-0.6318612,30.186916,19.710974,-97.974045,5.8446703,2.6259663,12.950993,-4.742166,0.003338784,0.78201777,2.7797136,-2.9972105,-1.9254977,0.6409443,-0.0066138506,-3.2775846,0.03232205659151077,-0.5330615043640137,445000,9678,47.61904761904762,34.69386688008373,80,3,[0.42857],-0.6630961936965584,1.9661988285969272,19.427753502130507,-5.272798418998718,-31.576009223645666,36.81652681602453,15.196306777000427,-114.1582730025051,0.0007145392,0.3204151,0.99908096,-0.99804926,21,-31.576009223645666,427262,9269,48.0,35.400564967243106,80,6,[0.45],-0.389090294583002,1.9501027949419747,19.463823133707045,-2.172802782058716,-18.676334139984146,24.393268093900005,11.095753741264343,-51.035103097558114,0.0009906006,0.26526913,0.9971387,-0.9922711,20,-18.676334139984146,5.274624572135508,0.011288006789982319,6.7016566544771194,6.878634289838374,0.36311735585331917,0.052145485766232014,28.994163335300982,48.27562970016152,21401.820273702033,443
446000,0.04627643,0.5985397,0.0002518693,0.81375253,1.7772741,1.7263715,4.731554,27.753695,34.044598,4.0340705,0.08581734,28.996525,19.352083,-91.57283,0.13137484,28.72554,19.099268,-91.48398,0.07775307,29.001163,19.610838,-96.78485,5.9873924,2.5132546,16.23376,-2.1663272,-0.036766652,0.77351505,2.9081862,-3.4416215,-1.9397222,0.62857777,0.26372182,-3.3190403,0.0316663533449173,-0.04352700710296631,446000,9694,62.5,30.33768283834479,80,6,[0.1875],-0.6314610748142002,1.1300920141586046,19.42175164222717,-2.1531649589538575,-39.46631717588759,24.617400838800084,10.261047625541686,-65.12306694686421,0.0033010426,0.27885342,0.9954024,-0.99989235,16,-39.46631717588759,428233,9293,40.458333333333336,33.760157936373595,80,5,[0.58333],-0.7333636731062809,2.7030851332033006,19.621842765808104,-6.440720081329346,-29.670671941091616,50.372930200302534,12.3025187253952,-206.70170582532882,-0.014447625,0.35930532,0.9999971,-0.9999984,24,-29.670671941091616,5.266431352123618,0.010015418753027916,6.8546175276860595,6.749787730164826,0.372922470793128,0.05305928271263838,28.90683543868363,48.21366922091693,21450.041561879218,444
447000,0.0462347,0.5985405,-3.9831084e-05,0.81385,1.8609887,1.6316559,4.5307074,42.896004,27.430756,2.6795895,0.4542117,28.98433,19.697546,-86.32834,0.6340656,28.650572,19.63451,-85.716576,0.6007714,28.753744,19.701832,-85.98604,6.058936,3.1055725,34.443947,-5.5140486,0.019224226,0.7911979,6.451062,-4.275071,-1.9570462,0.6144668,0.07009673,-3.3775263,0.0321618989109993,0.2025618702173233,447000,9715,47.61904761904762,34.04545447664845,80,4,[0.42857],-0.761347168213129,2.0399499503403327,19.70063912272453,-4.942323565483093,-36.254627057768076,42.709466850965875,8.318134343624115,-165.68700509965424,0.010165776,0.33954588,0.99964154,-0.9955728,21,-36.254627057768076,429211,9313,48.9,34.39607535751717,80,8,[0.45],-0.6282356942883847,2.1230378574178337,19.562131428718565,-4.657762110233307,-30.720725450702066,52.030688880268535,7.204004776477813,-236.07001254856587,0.014682602,0.28807378,0.9974542,-0.9984498,20,-30.720725450702066,5.10696333553642,0.010946088470518589,6.695695244707167,6.998191509395838,0.3719292348250747,0.053321088664233685,28.528574409894645,47.7656209114939,21497.811622672714,445
448000,0.04622389,0.5985351,-0.00021584611,0.8136966,3.539486,2.3902063,4.363064,51.855846,42.69151,3.3665226,0.8475137,29.34392,19.925451,-85.61416,0.7941046,29.307667,19.564272,-84.954056,0.8046217,29.49185,19.76292,-85.01827,6.27761,2.4928,18.76511,0.19898456,-0.043410122,0.7803499,2.663236,-4.704859,-1.9736189,0.63736415,-0.046639383,-3.4539423,0.031732406467199326,0.9578791856765747,448000,9736,47.61904761904762,34.194786835306026,80,6,[0.42857],-0.6929985912382602,2.0163592631758065,19.685087436437605,-4.6281203627586365,-32.99993291610766,40.16769421630446,11.501379990577696,-150.73130576014506,0.0007694168,0.31226796,0.99898964,-0.9991978,21,-32.99993291610766,430194,9335,44.68181818181818,35.35455012973624,80,5,[0.5],-0.5075986062969523,2.198793703584739,19.677605608105658,-4.241469770669937,-22.68042863590478,34.316754662965266,13.299970507621763,-123.2824604645372,0.019431308,0.28437078,0.9987473,-0.98909557,22,-22.68042863590478,5.179727147333324,0.011194726452231407,6.775644903071225,6.924432857893407,0.37072865292429924,0.06632922682911158,28.750550375320017,48.078607889823616,21545.89799135551,446
449000,0.04622508,0.59854114,-0.0003056873,0.81370413,1.2375144,1.3433106,5.3234515,26.431383,30.595343,4.309851,-0.22705841,30.546165,19.623539,-85.67728,-0.25437355,30.504429,19.32855,-85.62108,-0.20317745,30.610365,19.696728,-83.07364,5.9866953,2.4467437,17.174595,-2.0811925,-0.011528817,0.7281141,3.877162,-2.9623652,-2.0019286,0.58434784,0.08664191,-3.3450837,0.03164215013384819,-0.04594522714614868,449000,9754,55.55555555555556,31.956954072318076,80,6,[0.33333],-1.1402390996009113,2.180878075273737,19.609828317165373,-5.765536665916443,-63.34661664449511,99.10482511662673,11.67719360589981,-426.37253799438486,0.042463858,0.35046577,0.9999923,-0.99998605,18,-63.34661664449511,431189,9358,43.26086956521739,35.22007504535415,80,4,[0.52174],-0.48238159771016487,2.2335951336612614,19.52034288048744,-5.2384960651397705,-20.868247379200646,29.653308535348046,13.70554105043411,-77.24778070449815,-0.009650378,0.30000997,0.9883009,-0.9953411,23,-20.868247379200646,5.240903297439218,0.010414904914796352,6.854002608917654,6.834670698270202,0.37282161694020033,0.05344160832464695,28.90546175930649,48.27171649411321,21594.175820646808,447
450000,0.04619704,0.59853184,-0.0007696712,0.8137567,2.6111045,2.2082982,6.7503033,47.488422,40.05263,3.8792214,-1.9928079,31.497177,19.906244,-85.63317,-2.0850677,31.786873,19.363317,-87.26791,-1.9866328,31.65864,19.715424,-85.656,5.5683327,2.6538901,11.391603,-3.9432106,-0.014655019,0.7766131,3.5137677,-4.6829166,-1.9103093,0.5853501,0.14351785,-3.1854115,0.03075234405696392,-1.5029362440109253,450000,9780,38.46153846153846,33.5470172573346,80,6,[0.57692],-0.5108056756824253,2.486764346261364,19.6895370721817,-6.03270149230957,-19.646372141631783,30.12709143657781,12.80997952222824,-81.34217210412027,-0.0055314987,0.32383204,0.99953705,-0.9977641,26,-19.646372141631783,432132,9381,41.0,34.356190506034814,80,4,[0.56522],-0.3083654363944825,2.347996524531159,19.548947447538374,-1.9427486419677735,-12.642982892173823,20.46300654015855,14.344753897190092,-45.5938564762474,0.0060642017,0.272133,0.9915535,-0.9912041,23,-12.642982892173823,5.299123295582831,0.012140007689595222,6.805582646280527,7.073366213589907,0.37985615245997906,0.05467060673981905,29.11876663658768,48.74350555893034,21642.924450019374,448
451000,0.04620513,0.5985155,-0.0007147062,0.81393206,1.6558641,1.7172425,3.8424928,40.264187,34.80107,2.9083302,1.5519595,28.851196,19.603262,-82.93239,1.3936415,28.925188,19.24666,-86.06884,1.4010811,29.127907,19.691153,-82.49316,6.313197,2.6655552,21.362036,-3.574434,-0.0036358584,0.76637447,3.5205443,-3.4695296,-2.0073211,0.6133999,-0.10809046,-3.3874154,0.03108823671936989,1.0870128870010376,451000,9802,45.45454545454545,34.601270697537934,80,4,[0.45455],-0.7357106454700231,2.123386857272495,19.57567268013954,-5.3967859745025635,-33.44139297591016,38.995733005563295,6.905306494235992,-116.4379056751726,0.008607179,0.3430927,0.9970421,-0.99977654,22,-33.44139297591016,433073,9398,55.35294117647059,33.39415443117269,80,7,[0.35294],-0.863895361787391,1.9941989659035153,19.469415748119353,-5.89154839515686,-47.81914914364328,69.23792754645513,9.211337256431579,-290.91023738384246,-0.020435588,0.28599596,0.9974705,-0.99670506,17,-47.81914914364328,5.12303520180285,0.011270484887063503,6.63993270881474,6.923032400198281,0.36341890785843134,0.05368277709931135,28.488749491982162,47.60312197264284,21690.533227203414,449
452000,0.0462129,0.59850055,-0.00092143426,0.8139772,1.894073,2.7460053,4.7251034,32.1115,68.198654,4.5076337,0.58328295,28.880491,19.652006,-93.0801,0.419322,29.123327,19.98754,-93.98875,0.6026144,28.78919,19.683352,-92.39722,6.169856,2.2102344,11.58649,-1.9032166,0.0035037163,0.7605249,2.6687932,-2.6964388,-1.977935,0.61258036,-0.2612769,-3.303834,0.030931785702705383,0.5904198884963989,452000,9827,40.0,34.01293871455391,80,5,[0.56],-0.5247540056467055,2.390865608975782,19.501320683956145,-4.55818635225296,-20.99016022586826,29.546344830797153,11.660681843757628,-64.53935642540463,-0.011851778,0.32682237,0.9990636,-0.9941384,25,-20.99016022586826,434039,9423,38.64,33.82292713530276,80,7,[0.6],-0.44488681691426846,2.578379323217486,19.565447384119032,-5.8194684982299805,-17.190426605567367,30.758962603113225,11.02002238035202,-120.04788489043719,0.009524019,0.30668387,0.99521154,-0.99333596,25,-17.190426605567367,5.246892100200057,0.011607971042394638,6.856315523386002,6.982664654031396,0.3670486956834793,0.04758197907358408,28.926082224585116,48.43819314800203,21738.97920596786,450
453000,0.046207573,0.59850097,-0.0010982032,0.8138639,1.0922161,1.1791008,5.9926496,22.57833,32.733192,2.4943142,-1.1352186,30.540766,19.83493,-92.46567,-1.2236571,30.704634,19.595026,-85.987755,-1.1793203,30.591305,19.674873,-89.58477,5.965121,2.5751152,13.147991,-4.1828175,-0.015554994,0.7693546,3.1574569,-3.0274858,-1.9424187,0.6298437,0.07848811,-3.0912192,0.030699986964464188,-0.121497243642807,453000,9856,34.48275862068966,33.08153010018313,80,5,[0.62069],-0.4900652688980101,2.6842417550211066,19.544458025693892,-4.97828334569931,-16.898802375793476,29.197854001653273,13.68935704231262,-96.51364993453016,0.017958116,0.35772818,0.9995495,-0.9987002,29,-16.898802375793476,435003,9443,48.2,35.21874500887276,80,5,[0.45],-0.5653312454193334,2.1004265174011842,19.483899587392806,-5.391213774681091,-27.248966029211907,40.56259091198976,12.88546824455261,-159.6847809016703,0.0062355585,0.26619917,0.99377185,-0.9894513,20,-27.248966029211907,5.238419026136398,0.012222320772707462,6.682162859477103,7.043645833618939,0.3752381708472967,0.05407330859452486,28.831077222712338,48.23683874215931,21787.223287018947,451
