replay_buffer/Size,replay_buffer/MeanObs,replay_buffer/StdObs,replay_buffer/MeanGoal,replay_buffer/StdGoal,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/QF1 Grad Norm,trainer/QF2 Grad Norm,trainer/Policy Grad Norm,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/SuccessRate,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/SuccessRate,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/batch sampling (s),time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
99000,0.02662223,0.959196,-0.004740185,0.77208865,3.4844446,2.460089,8.5035305,60.235508,50.374706,5.0350094,-7.1131186,15.676985,20.029575,-76.02015,-7.3257456,15.75751,19.998173,-74.71778,-7.2385845,15.824429,20.083496,-75.37508,5.624067,3.4318547,19.562334,-1.8304805,-0.02823816,1.1920692,3.350495,-5.4502525,-1.3398644,0.39663106,0.031537175,-2.1594908,0.08155713975429535,-0.9422399401664734,99000,1287,76.92307692307692,10.65877420042386,80,40,[0.],-4.649778927141428,1.6386784794133917,-0.24546121656894684,-6.096847057342529,-357.67530208780215,107.19315953175182,-104.80310743451102,-457.2712796449661,-0.02770875,0.5642627,0.99996614,-0.99934596,13,-357.67530208780215,94080,1176,80.0,0.0,80,80,[0.],-4.630908495429904,1.9807352219976468,-0.15739939957857133,-6.051760673522949,-370.4726796343923,153.35785176500534,-24.036170035600726,-483.83149337768555,0.080401964,0.5954184,0.99817157,-0.9861066,12,-370.4726796343923,5.197882820852101,0.038501433096826077,2.3060597935691476,2.5493804439902306,1.241302247159183,0.03599895443767309,251.21270464733243,262.5818303404376,25575.204500655644,97
100000,0.026868166,0.95918006,-0.004750836,0.77076507,3.1028438,3.1116822,9.328428,64.54461,58.72567,5.215169,-7.639962,15.438516,18.365215,-79.582886,-7.6851916,15.287489,18.912626,-76.5532,-8.001467,15.476783,19.434988,-77.57169,6.259426,3.791514,18.012703,-1.9444847,-0.028371073,1.3325447,3.5946035,-4.555651,-1.23369,0.38585672,0.007674888,-2.2213542,0.08295581489801407,0.6458479166030884,100000,1300,76.92307692307692,10.65877420042386,80,40,[0.],-4.0180485498309135,2.0061599653149664,-0.32565604746341703,-6.173187732696533,-309.080657679301,144.28888237515437,-63.28208759427079,-457.4270838022232,-0.07195012,0.5201947,0.9967145,-0.9954003,13,-309.080657679301,95040,1188,80.0,0.0,80,80,[0.],-4.483391031014422,1.7963004840338541,-0.23258694112300873,-5.971742630004883,-358.6712824811538,118.03234838310112,-81.78080927729604,-451.8198107481003,0.045457873,0.5522588,0.9977121,-0.9943806,12,-358.6712824811538,5.164553067646921,0.038992068730294704,2.419249400496483,2.522868045605719,1.2205118499696255,0.024688017554581165,250.74190023448318,262.1327626844868,25837.34602289088,98
101000,0.026703505,0.95917094,-0.004519772,0.77017754,3.7950966,4.3402987,8.917046,46.958874,56.74994,4.861772,-7.0304737,15.065277,16.799946,-67.985596,-6.899015,14.850353,18.115871,-68.813126,-6.9975185,15.056248,19.524942,-67.52625,6.088253,3.6193275,18.950989,-4.7567844,0.02718757,1.2562706,3.201076,-3.9913175,-1.319888,0.4033659,0.16826639,-2.4691803,0.08039067685604095,0.22246944904327393,101000,1313,76.92307692307692,10.65877420042386,80,40,[0.],-4.098572027164697,1.8719430713983336,-0.3450838983058929,-6.112099647521973,-315.27477132036137,126.94245540336752,-46.99657258391384,-466.74234664440155,-0.024875788,0.50143546,0.9983384,-0.9998874,13,-315.27477132036137,96000,1200,80.0,0.0,80,80,[0.],-4.798796799344321,1.252299060328678,-0.41601950526237486,-5.989920139312744,-383.9037439475457,53.26237739628564,-293.9486480653286,-478.1118755340576,0.00033378735,0.51492876,0.9986603,-0.9921696,12,-383.9037439475457,5.178555490449071,0.03861423395574093,2.3579106340184808,2.52382012270391,1.2243849029764533,0.03481427766382694,250.6498645460233,262.0079642077908,26099.36265679449,99
102000,0.027422778,0.9593022,-0.0038930592,0.7701069,3.2800357,3.0860047,9.031689,43.872856,49.184406,5.229596,-6.919487,14.944028,19.762337,-85.982185,-7.2103505,14.856682,17.899021,-84.02868,-6.9016356,15.278932,18.272142,-85.58528,6.436265,3.4521766,18.771973,-5.341718,-0.05035245,1.2909625,3.759965,-3.4796572,-1.2686462,0.40414616,0.05837211,-2.195236,0.08019047230482101,1.1009421348571777,102000,1326,76.92307692307692,10.65877420042386,80,40,[0.],-4.087229111176729,2.1032665173786462,-0.3540791928768158,-6.227623224258423,-314.4022393212868,156.40481835737054,-60.81457593441012,-478.4501039981842,-0.06828618,0.5722385,0.999996,-0.99987245,13,-314.4022393212868,96960,1212,80.0,0.0,80,80,[0.],-4.237881844206713,1.8457521594565571,-0.17976750284433365,-6.078238248825073,-339.0305475365371,136.0261665014578,-29.158486597240056,-431.4901943206787,0.027789315,0.45562577,0.9929378,-0.9820875,12,-339.0305475365371,5.25639636348933,0.037847294472157955,2.2962819105014205,2.5716446433216333,1.2461425717920065,0.03472145553678274,252.2973859226331,263.74042016174644,26363.10948640015,100
103000,0.026903808,0.95918435,-0.003995306,0.769717,4.4504375,5.5984635,6.887067,61.078636,59.399975,5.7397394,-5.6442356,14.38983,19.737476,-81.602325,-5.80366,14.295488,18.544703,-80.42354,-5.8438635,14.610721,21.297817,-80.089,5.4363947,3.6363988,18.966959,-7.0085325,-0.043976787,1.223529,3.9768248,-3.554356,-1.3232002,0.40956488,0.0022679865,-2.4074109,0.07807090878486633,-1.4372466802597046,103000,1339,76.92307692307692,10.65877420042386,80,40,[0.],-3.7689336615473037,2.1401168374726542,-0.3196087837219238,-6.064177989959717,-289.9179739651771,144.53310551149445,-67.22846816480164,-466.0548332452774,0.011916043,0.52085614,0.99908113,-0.99972844,13,-289.9179739651771,97920,1224,80.0,0.0,80,80,[0.],-4.9500710615841665,1.5210830542718083,-0.14747670516371728,-5.754887104034424,-396.0056849267333,112.31834094058054,-28.447133250534613,-458.7510116100311,0.019666627,0.5825874,0.99085337,-0.9975737,12,-396.0056849267333,5.276965071447194,0.038430171087384224,2.3136647157371044,2.5806165346875787,1.2694813115522265,0.033036816865205765,251.49488693010062,263.0070815514773,26626.12604724802,101
104000,0.02653793,0.9592488,-0.0035155823,0.76854384,3.1571445,3.2675462,9.540735,42.116108,43.9355,5.0091953,-7.688178,15.510886,19.508558,-90.85237,-7.7402525,15.635568,19.080086,-88.91896,-7.6821423,15.732502,19.58049,-90.989716,6.524935,3.743211,20.709496,-2.597052,-0.06627601,1.2767805,3.996992,-3.0214987,-1.3210021,0.4229854,0.3063794,-2.4132652,0.08003239333629608,1.325706958770752,104000,1352,76.92307692307692,10.65877420042386,80,40,[0.],-4.953126465722919,1.487233736974128,-0.3254367172718048,-6.349027156829834,-381.00972813253213,85.96915207864528,-204.51986392736436,-469.4952734231949,-0.038073517,0.6191541,0.99957365,-0.9986365,13,-381.00972813253213,98880,1236,80.0,0.0,80,80,[0.],-4.439320411491208,1.7928671280553812,-0.17823442667722703,-5.809689521789551,-355.1456329192966,111.22160229515596,-26.538509614765722,-442.66390266418455,-0.005730213,0.51822454,0.9999851,-0.9941475,12,-355.1456329192966,5.235546956770122,0.039308592677116394,2.3339070389047265,2.55123670399189,1.3001454221084714,0.03563785459846258,251.47574870381504,262.97153127286583,26889.103675710037,102
105000,0.026396167,0.95923686,-0.0023039172,0.76884854,2.5663462,2.69416,10.233988,44.08215,43.846275,4.524201,-8.655287,15.462558,20.05153,-65.58505,-8.450419,15.368126,20.53637,-66.24183,-8.377296,15.459558,19.24996,-65.66798,6.327556,3.475131,18.123707,-1.7789664,0.04284656,1.2346945,3.7975137,-3.1298447,-1.3167676,0.42061734,0.22356978,-2.2209482,0.078598253428936,0.8330421447753906,105000,1365,76.92307692307692,10.65877420042386,80,40,[0.],-4.38185589119792,1.7561645521076341,-0.40439183115959165,-5.929418325424194,-337.06583778445537,128.4676181604773,-47.43595150113109,-445.4091863393784,0.032187108,0.5209855,0.9956666,-0.97450554,13,-337.06583778445537,99840,1248,80.0,0.0,80,80,[0.],-3.2195751710577563,2.3722951321367747,-0.18264048397541047,-5.946999669075012,-257.5660136846205,180.11035500911908,-34.258404776454064,-448.2410852909088,-0.019270761,0.4646193,0.9938385,-0.99421567,12,-257.5660136846205,5.2231430336833,0.03882989939302206,2.377128436230123,2.5380201563239098,1.2941504754126072,0.034593827091157436,251.7963684014976,263.3022342296317,27152.41219951026,103
106000,0.02633965,0.95934457,-0.0029214153,0.7669961,3.9884405,4.334428,7.4814444,41.04179,48.17471,6.161751,-6.408897,15.690638,18.158249,-94.93118,-6.2068105,15.593272,18.506012,-93.8156,-6.310084,15.917757,19.429743,-93.65073,5.64909,3.2083972,16.69359,-2.164915,-0.027848974,1.1631522,3.3366573,-3.1747277,-1.3715878,0.3929409,0.2691809,-2.3267014,0.07878871262073517,-0.8916553258895874,106000,1378,76.92307692307692,10.65877420042386,80,40,[0.],-2.7261704506337647,2.1677251595068494,-0.3176903039216995,-6.106054306030273,-209.70541927952033,137.2248408488395,-66.5229045897723,-440.4468639731407,-0.013426295,0.47269037,0.9921882,-0.99726415,13,-209.70541927952033,100800,1260,80.0,0.0,80,80,[0.],-5.157449885358414,0.9911096487736689,-0.7828779578208923,-6.052534580230713,-412.595990828673,27.108073210337892,-378.84087975025176,-464.43616914749146,0.006179264,0.5802169,0.99132025,-0.9997566,12,-412.595990828673,5.253516030497849,0.039276630617678165,2.327973885461688,2.675788846798241,1.2940011899918318,0.03452762681990862,251.02968465164304,262.65476886183023,27415.073556660675,104
107000,0.025950933,0.9593215,-0.0030436965,0.7664739,3.2578983,3.6635327,8.2117605,49.8853,46.692215,5.3604107,-6.9975452,13.687121,17.46306,-58.74542,-6.905004,13.676811,17.345652,-55.792007,-7.1311345,13.510926,18.831434,-58.013374,5.9413548,3.7927709,22.850616,-4.5964923,0.024248555,1.2398931,3.404273,-3.1959872,-1.3167238,0.40345722,0.36033124,-2.2694626,0.08071613311767578,-0.14760497212409973,107000,1391,76.92307692307692,10.65877420042386,80,40,[0.],-4.095392670089007,2.1157503906814266,-0.2883723735809326,-6.308336973190308,-315.030205391462,146.3719188663492,-67.29102373123176,-460.9665142774582,0.06638676,0.5741749,0.9999989,-0.9996147,13,-315.030205391462,101760,1272,80.0,0.0,80,80,[0.],-4.45803255550641,1.9146217118692634,-0.15254105105996132,-6.114119291305542,-356.64260444051274,140.22848870488718,-30.07659212499866,-481.80205593109133,-0.062830694,0.54343504,0.9964953,-0.99435276,12,-356.64260444051274,5.247750911861658,0.03785587102174759,2.328772402368486,2.5832868479192257,1.344198815524578,0.03416720777750015,250.81926694698632,262.3952990034595,27677.47708255984,105
108000,0.025744552,0.9592463,-0.0037620247,0.7654696,4.464393,4.3459272,7.7121024,59.302914,67.36016,4.1214066,-6.0229216,13.944493,17.641842,-68.98873,-5.662627,13.887747,18.7438,-69.69948,-5.945709,14.042962,19.300978,-68.946106,6.315583,3.7143867,21.51324,-1.7596905,0.052346658,1.2759348,3.6012142,-3.7880726,-1.306447,0.40367293,0.36607984,-2.2778535,0.07877150177955627,0.8020236492156982,108000,1404,76.92307692307692,10.65877420042386,80,40,[0.],-4.650262409889698,1.5280566079837565,-0.37825227379798887,-6.2025134563446045,-357.7124930684383,94.79958239688197,-102.54104426503177,-472.754874587059,-0.06632599,0.5440556,0.99840844,-0.99691266,13,-357.7124930684383,102720,1284,80.0,0.0,80,80,[0.],-4.109845973156237,1.9901961569320081,-0.15418411269783974,-5.898766279220581,-328.787677852499,143.9251954686692,-24.67278833314784,-454.95448129177095,0.09740576,0.46336094,0.9926462,-0.9892559,12,-328.787677852499,5.267883511260152,0.03892053011804819,2.3194379080086946,2.485271342098713,1.337965091690421,0.04792569112032652,250.97033348400146,262.4677375582978,27939.95005164109,106
109000,0.0256114,0.9593236,-0.003212869,0.765001,4.516748,4.078336,7.289323,71.814095,47.91796,4.5320106,-5.612127,13.951479,18.094088,-59.95215,-5.229194,13.820276,17.728977,-61.173763,-5.1489925,13.940801,19.349346,-60.33961,6.169398,3.6338105,20.29065,-4.7817073,0.006469537,1.2370825,3.0528376,-4.081785,-1.3533643,0.4238808,-0.09377864,-2.3189194,0.07842463999986649,0.4312407374382019,109000,1417,76.92307692307692,10.65877420042386,80,40,[0.],-4.913967296156287,1.577998157988023,-0.307097589969635,-6.3710620403289795,-377.99748431971443,114.6674678079171,-66.50365502536303,-500.78895020484924,-0.04233804,0.61371326,0.9974579,-0.99916464,13,-377.99748431971443,103680,1296,80.0,0.0,80,80,[0.],-4.098579840961223,2.1280520564716823,-0.17820361107587815,-5.884953141212463,-327.8863872768979,160.52163663465132,-50.16516347974548,-463.0834355354309,-0.16814344,0.49846134,0.998315,-0.99527556,12,-327.8863872768979,5.2173107685521245,0.03893234860152006,2.414276499301195,2.4575428115203977,1.336257060058415,0.034320189617574215,252.14765814505517,263.6462978227064,28203.604320831597,107
110000,0.02617295,0.95949435,-0.002850784,0.7653196,3.886375,3.3927937,7.73268,45.851963,46.93373,5.4134808,-6.350705,15.753587,21.31682,-69.705055,-6.243691,15.794543,18.667032,-69.68965,-6.163729,16.068336,21.193453,-73.83269,5.5624857,3.626018,16.943485,-5.223866,0.07058932,1.1765832,3.035465,-3.6458693,-1.3260292,0.39185968,0.49069947,-2.2045603,0.0782109722495079,-1.1148772239685059,110000,1430,76.92307692307692,10.65877420042386,80,40,[0.],-4.279513749021291,1.938705580597945,-0.26956877708435056,-6.058224201202393,-329.19336530933015,151.33723417154897,-44.0148025453091,-458.23527858257296,0.019372966,0.5576764,0.99549186,-0.99517864,13,-329.19336530933015,104640,1308,80.0,0.0,80,80,[0.],-3.8145623961028954,2.051251553447146,-0.1583409033715725,-5.718256831169128,-305.1649916882316,150.63265378297504,-32.99085758626469,-437.4783179759979,-0.0214902,0.4476312,0.99205124,-0.99468696,12,-305.1649916882316,5.205470010638237,0.038200327195227146,2.3620188366621733,2.5377471074461937,1.364917604252696,0.03525056503713131,251.15978672448546,262.7033911757171,28466.31516051013,108
111000,0.02623119,0.9595197,-0.0032644395,0.7652152,4.21012,4.376588,8.085944,58.40815,65.82379,5.4016848,-6.336214,14.338095,17.823933,-98.46613,-6.4515796,14.277161,17.675138,-93.463165,-6.1108437,14.417748,19.231302,-98.04135,6.0730944,3.2228267,18.28259,-1.8907684,-0.013943747,1.1902434,3.6092768,-3.363154,-1.3702145,0.4118959,0.172445,-2.420642,0.07627569139003754,0.18810102343559265,111000,1443,76.92307692307692,10.65877420042386,80,40,[0.],-4.190373258563876,2.075464442552357,-0.32145573794841764,-6.294147729873657,-322.33640450491356,148.16926344324824,-68.62743766605857,-459.9785817861557,-0.022502787,0.5706202,0.9989165,-0.99957347,13,-322.33640450491356,105600,1320,80.0,0.0,80,80,[0.],-3.82662506247405,2.3954674639583846,-0.19880856424570084,-6.2346351146698,-306.130004997924,182.8562026394774,-36.53316324204216,-498.7651512622833,0.00028350618,0.5880537,0.9993852,-0.9966701,12,-306.130004997924,5.1850813291966915,0.03929012827575207,2.4380495958030224,2.5323558812960982,1.3763264510780573,0.033359771594405174,251.60912394430488,263.2135871015489,28729.538625663146,109
112000,0.02614145,0.95948917,-0.002735471,0.76462275,3.2077556,3.1186864,7.38489,52.79545,50.166145,6.1926,-6.577174,14.726548,16.678362,-65.447784,-6.0822377,14.746789,18.54565,-66.15745,-6.254683,14.916682,19.619942,-65.52598,5.438428,3.1364174,17.674744,-1.9480267,-0.01508867,1.1509669,3.3729923,-3.1009166,-1.3627707,0.38006166,0.07050508,-2.2231264,0.07736265659332275,-1.4370890855789185,112000,1456,76.92307692307692,10.65877420042386,80,40,[0.],-3.887605833175779,1.9789391880929341,-0.23968288898468018,-5.77009117603302,-299.0466025519829,137.18329344855675,-59.076627865433785,-441.45118403434753,-0.0034305144,0.47985545,0.99722034,-0.999499,13,-299.0466025519829,106560,1332,80.0,0.0,80,80,[0.],-3.648660264342713,2.2462951892026775,-0.15426095053553582,-5.84403669834137,-291.89282114741707,173.9108227649732,-36.047711595893,-467.25947189331055,-0.009197672,0.47226942,0.99935484,-0.99820673,12,-291.89282114741707,5.191972530446947,0.0385761484503746,2.368758024647832,2.522660817950964,1.4077729983255267,0.036206698045134544,251.69273994863033,263.2586871664971,28992.80665860977,110
113000,0.026268378,0.95954984,-0.0016413261,0.76481783,5.488612,3.921807,6.9612904,55.16782,51.756653,4.892935,-5.7066383,13.806884,19.625677,-62.119877,-5.551537,13.604642,18.582895,-62.17283,-5.8566604,13.897815,19.68129,-63.129623,5.871523,3.4209764,18.241434,-3.79827,-0.05453491,1.1897175,3.1249423,-2.9081118,-1.3649458,0.39418465,0.53303003,-2.3464532,0.07789167761802673,-0.3279320001602173,113000,1469,76.92307692307692,10.65877420042386,80,40,[0.],-3.3526715954720974,2.182096424392127,-0.28913860619068144,-6.136133909225464,-257.89781503631514,156.1087218141762,-57.65374319255362,-451.9869940042496,-0.0059499135,0.4848788,0.9993568,-0.99848914,13,-257.89781503631514,107520,1344,80.0,0.0,80,80,[0.],-3.8441377288335934,2.1347795325893464,-0.17628966122865677,-5.683172225952148,-307.5310183066875,157.18353409742912,-28.91642210632572,-454.432155251503,-0.043141536,0.47113413,0.9988053,-0.98829836,12,-307.5310183066875,5.16091807000339,0.03789016045629978,2.3353363163769245,2.593417663127184,1.3807846968993545,0.030957309529185295,251.6945057315752,263.23380994796753,29256.050558881834,111
114000,0.026348747,0.95978504,-0.0023598603,0.7651044,3.0672793,3.4887161,8.860512,67.14267,56.95112,5.735839,-7.2550855,14.601866,18.860167,-62.725918,-7.2604055,14.668404,18.242226,-63.09116,-6.9713163,14.469969,18.904285,-62.01605,6.121921,3.4122133,21.992119,-1.5281901,-0.047688007,1.2183129,3.0619888,-3.4777439,-1.3368212,0.4012676,-0.2790044,-2.2546268,0.07820599526166916,0.31070852279663086,114000,1482,76.92307692307692,10.65877420042386,80,40,[0.],-3.76986416065991,2.0172601821370897,-0.3343163788318634,-5.92748749256134,-289.98955081999304,131.17112866693057,-70.15774728357795,-434.8120135784149,-0.058175985,0.49958208,0.9972602,-0.99572223,13,-289.98955081999304,108480,1356,80.0,0.0,80,80,[0.],-4.811033596604442,1.6499148379609843,-0.17947244495153428,-6.051023244857788,-384.8826877283553,117.13287670896538,-29.1963915079833,-468.1635648012161,0.07172555,0.57616717,0.9993218,-0.99774224,12,-384.8826877283553,5.19204275496304,0.0388554148375988,2.299400966614485,2.563943617977202,1.4278505109250546,0.03459783270955086,251.28350386302918,262.8401949610561,29518.89785380289,112
115000,0.026461767,0.95965415,-0.0017150872,0.7649659,2.7159872,2.7810082,7.834553,42.11892,48.62575,5.1105995,-6.160319,14.419932,17.97042,-83.42688,-6.200694,14.411327,18.780779,-81.8949,-6.029225,14.349104,19.958918,-78.03985,6.075349,3.3890955,17.70689,-4.47427,-0.009662767,1.217908,2.9229288,-3.8080685,-1.3489424,0.3848954,-0.17876405,-2.2667246,0.07791664451360703,0.19230058789253235,115000,1495,76.92307692307692,10.65877420042386,80,40,[0.],-4.512828454244137,1.8132313553812773,-0.26592459380626676,-6.196955919265747,-347.14065032647216,122.35168891106002,-55.79717241525654,-470.11326229572296,0.003610504,0.5783402,0.9994438,-0.999983,13,-347.14065032647216,109440,1368,80.0,0.0,80,80,[0.],-4.846812674327132,1.5745835333045317,-0.18981354534626008,-6.019593000411987,-387.7450139461707,112.74034053612152,-36.94512223452338,-480.6155173778534,0.024941895,0.58086437,0.99949235,-0.99716175,12,-387.7450139461707,5.187131199985743,0.038285939022898674,2.3265270302072167,2.5082232924178243,1.4202097058296204,0.03487211652100086,251.50836230721325,263.02361159119755,29781.931586385705,113
116000,0.026409766,0.95974296,-0.0017128672,0.76623285,2.8631518,3.5554705,6.3750777,44.4042,44.757416,5.267654,-5.191385,13.866298,18.749208,-61.93144,-4.7490425,13.844849,17.986174,-61.04427,-4.9725275,13.856016,18.696264,-61.494644,5.878933,3.463209,17.499954,-5.1032877,-0.055308238,1.1842706,3.185342,-3.5256212,-1.3608872,0.38743827,-0.11925614,-2.414042,0.07745691388845444,-0.30970001220703125,116000,1508,76.92307692307692,10.65877420042386,80,40,[0.],-4.504635260200501,1.988267109114523,-0.3582067251205444,-6.253554105758667,-346.51040463080767,144.4621461110478,-91.52746963500965,-475.15937716960906,0.0028851058,0.6296372,0.9988568,-0.99633664,13,-346.51040463080767,110400,1380,80.0,0.0,80,80,[0.],-4.511161332934474,2.1273988280392047,-0.16332742422819138,-6.208688259124756,-360.89290663475794,156.43323769340213,-19.437640756368644,-496.6317527294159,-0.056784526,0.6085498,0.99967515,-0.9993326,12,-360.89290663475794,5.208755965344608,0.03847304917871952,2.3165878066793084,2.539840425364673,1.4604580914601684,0.03533546160906553,252.51654782146215,264.1159986210987,30046.054629345424,114
117000,0.026258644,0.9599176,-0.002930838,0.76604736,2.3597052,2.385472,7.2957234,50.437527,51.005573,4.504019,-5.8665643,15.46628,17.578972,-70.83098,-5.7952685,15.565688,18.708326,-70.18957,-6.0135245,15.570987,19.340343,-71.452705,6.060701,3.2572606,18.629015,-1.5320828,-0.0020703257,1.214068,3.7384977,-3.0222592,-1.3550578,0.40652987,0.06755282,-2.3098383,0.07729127258062363,0.1554049849510193,117000,1521,76.92307692307692,10.65877420042386,80,40,[0.],-3.9137120568662884,2.179019273970386,-0.21489158868789673,-6.123900413513184,-301.0547736050991,167.50479585590566,-47.2315726727248,-478.8055760860443,-0.13753785,0.5015557,0.9996842,-0.9886514,13,-301.0547736050991,111360,1392,80.0,0.0,80,80,[0.],-4.367089552006994,1.8589450974893125,-0.16958691030740738,-5.775235891342163,-349.36716416055964,140.19985525020005,-34.15647646784792,-435.6479308605194,0.052206382,0.48425645,0.9996985,-0.9980942,12,-349.36716416055964,5.157720854505897,0.038484545424580574,2.3097849246114492,2.4853742476552725,1.446579976938665,0.031169475987553596,250.81626454927027,262.2853785743937,30308.34849685151,115
118000,0.025782587,0.9601259,-0.00403074,0.76481307,2.380406,2.498861,5.742827,34.05156,62.12341,4.1251264,-4.6835265,15.023377,18.440075,-67.236694,-4.3230867,14.992912,18.78255,-64.83201,-4.6836386,15.257379,19.573952,-65.7409,5.5731487,3.46158,20.291622,-1.8784533,0.020630242,1.1428214,3.2717237,-3.2339506,-1.3815794,0.38161123,-0.0192236,-2.2835648,0.07723142206668854,-1.0931060314178467,118000,1534,76.92307692307692,10.65877420042386,80,40,[0.],-3.0715520175814635,2.158517817149512,-0.23940222561359406,-6.126468896865845,-236.2732321216509,150.41146949969894,-33.62219808995727,-439.329305267334,0.024166865,0.44124785,0.9993082,-0.9993447,13,-236.2732321216509,112320,1404,80.0,0.0,80,80,[0.],-3.4908467988809577,2.2621187597850616,-0.18589915186166764,-5.998731851577759,-279.2677439104766,157.38745104186094,-28.96365328133116,-456.3398902416229,0.04259165,0.46381477,0.9975895,-0.9987336,12,-279.2677439104766,5.207988845184445,0.038496751338243484,2.3250939901918173,2.595943596214056,1.4727346915751696,0.033861881121993065,251.6662937719375,263.3404135275632,30571.696091417223,116
119000,0.025887564,0.96016824,-0.0038718393,0.76313496,2.9633255,2.9458196,7.000807,54.432083,83.990585,4.7783856,-5.855278,14.667244,17.013859,-80.26305,-5.4921007,14.626034,17.407108,-81.696144,-6.036189,14.8514385,19.777409,-81.55596,5.9276257,3.2595985,17.623926,-1.9470158,0.0074342736,1.1899465,3.093432,-3.176082,-1.4026918,0.40052652,-0.12005602,-2.4338627,0.0765121579170227,-0.18603633344173431,119000,1547,76.92307692307692,10.65877420042386,80,40,[0.],-2.7285218454182147,2.142593021546516,-0.2858117878437042,-6.070232152938843,-209.88629580140116,156.32901546972758,-35.149523153901136,-438.82079892158504,-0.018975934,0.4300464,0.9992172,-0.99940246,13,-209.88629580140116,113280,1416,80.0,0.0,80,80,[0.],-4.793868236845981,1.7302595644038707,-0.18954814076423646,-6.20155668258667,-383.5094589476784,113.92028737840428,-36.87129905819902,-496.1205985546112,0.013362776,0.6111937,0.98908955,-0.98083735,12,-383.5094589476784,5.264961045235395,0.038988009095191956,2.3651910480111837,2.685650220140815,1.463947905227542,0.03529622871428728,251.97887677326798,263.8329112296924,30835.536481749266,117
120000,0.026509738,0.9602097,-0.0026429936,0.7646075,2.6073458,2.0957932,5.652299,58.925304,51.768127,5.889153,-4.0114026,14.987258,18.504597,-66.868,-4.0992475,14.881187,18.744371,-68.538956,-4.4964013,14.917412,19.51918,-67.02601,5.759981,3.5514052,18.893333,-7.1433167,0.016567335,1.1643536,2.919096,-2.949945,-1.4294218,0.40718123,0.25826922,-2.3816676,0.0752171203494072,-0.621004581451416,120000,1560,76.92307692307692,10.65877420042386,80,40,[0.],-4.60027185626328,1.840783900422821,-0.20874437540769578,-6.12972092628479,-353.86706586640616,111.99972934724856,-134.61935265958294,-454.1468722820282,-0.0008678293,0.5927254,0.9991026,-0.9997586,13,-353.86706586640616,114240,1428,80.0,0.0,80,80,[0.],-3.6384770188806574,2.334879429030955,-0.14818449169397355,-6.057752370834351,-291.0781615104526,175.3588278093718,-30.951751880347825,-462.41750929355624,0.012922882,0.5194165,0.99749655,-0.9911646,12,-291.0781615104526,5.265050427988172,0.03884892910718918,2.3850630531087518,2.4953036224469543,1.4856467610225081,0.03469878155738115,252.0646873442456,263.76929891947657,31099.313181142323,118
